"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30_59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60_89DaysPastDueNotWorse","NumberOfDependents"
"0",0.053655971,36,0,0.413853413694226,8.18896686364888,4,0,1,0,0
"0",0.109415825,58,0,0.215417631104268,7.60140233458373,8,0,0,0,0
"0",0.08066513,48,0,0.0139013716372435,9.10509096125709,3,0,0,0,3
"1",0.974471631,38,0,0.234671537608371,8.69131455164485,6,0,0,0,0
"1",0.9999999,30,20,0,6.68586094706836,0,20,0,20,0
"1",0.423628819,42,0,0.369130577759391,8.31898612539206,7,0,1,0,0
"0",0.023970037,60,0,0.0728224593789791,6.72623340235875,7,0,0,0,0
"0",0.007709914,48,0,0.000649561988925396,7.33888813383888,3,0,0,0,2
"0",0.627890802,27,1,0.0525668454270469,7.60140233458373,3,0,0,0,0
"0",0.116322287,47,0,0.286288343913219,8.44827174594982,6,0,1,0,1
"0",0.339016131,54,0,0.237900071537362,9.08692902706095,9,0,2,0,1
"0",0.040201005,77,0,0.157553951266683,8.92279162396964,5,0,2,0,0
"0",0.444007578,64,0,0.509768073156422,8.8538082749772,20,0,2,0,1
"0",0.0773167,44,0,0.272219344782948,8.77971129020447,18,0,1,0,2
"1",0.90085438,46,1,0.426648601178056,8.40827078419205,9,0,1,0,3
"0",0.22418787,36,0,0.228488901043059,8.86644061952617,15,0,0,0,0
"0",0.135803494,71,0,0.0746787813540059,7.13169851046691,4,0,0,0,0
"0",0.105705011,34,0,0.260552251455363,8.77971129020447,4,0,1,0,2
"1",0.473882724,48,0,0.352902425229945,8.00670084544037,8,0,0,0,1
"0",0,42,0,0.364099743072219,9.15482766204592,7,0,2,0,0
"0",0.869252639,71,0,1.97438456217247,5.90263333340137,9,0,1,0,0
"0",0.113497635,31,0,0.0247638939522339,8.77971129020447,5,0,0,0,1
"1",0.9999999,32,0,0.0969688579822521,8.0805469658245,1,1,0,1,0
"0",0.650241484,60,0,0.526121498538875,8.47657950853094,12,0,1,0,1
"0",0.329413443,64,0,0.0681800919377906,9.68040649926887,6,0,0,0,0
"0",0.061387722,63,0,0.174756836308218,8.62173337069016,7,0,2,0,1
"0",0.115377719,49,0,0.042257427473253,8.66423293406555,14,0,0,0,0
"0",0.160228558,47,0,0.194736732732622,9.03658204584272,8,0,2,0,2
"0",0.785541816,57,0,0.805100378353293,8.00670084544037,5,1,1,0,0
"0",0.138748691,28,0,0.111189008544743,7.96346006663897,3,0,0,0,0
"0",0,44,0,0.0943567026621579,8.27154837475551,3,0,0,0,1
"0",0.01564453,61,0,0.185039175720225,8.00670084544037,7,0,0,0,0
"0",0.069591528,33,0,0.413132220539403,8.34307787116938,7,0,1,0,0
"0",0.027461516,34,0,0.00782851208005218,11.3899778658854,8,0,0,0,0
"0",0.259124447,60,0,0.111620254448297,9.21044036697652,12,0,0,0,1
"0",0.9999999,43,1,0.0901890199303864,8.5173931714189,2,0,1,0,2
"0",0.045134828,55,0,0.355071882221616,9.05403737758078,14,0,3,0,2
"0",0.014214529,39,0,0.295038427748577,8.77971129020447,18,0,1,0,0
"0",0.858101061,53,0,0.398566966542693,9.49446612822519,9,0,3,1,1
"0",0.9999999,45,0,0.399852727455801,8.85765744930699,7,0,1,0,0
"0",0.121280731,59,0,0.229485875389292,8.61268517287546,7,0,1,0,0
"0",0.86689176,61,0,0.266896228816793,8.45340105832846,4,0,1,0,0
"0",0.133319899,53,0,0.187695121632514,8.21093973337902,13,0,0,0,1
"0",0.007719691,45,0,0.00277238837738663,7.49609734517596,3,0,0,0,0
"0",0.00378197,45,0,0.0313483931719167,9.06727798913434,7,0,0,0,1
"0",0,53,0,0.227538688930995,8.90937040519747,8,0,1,0,0
"1",0.830867653,41,1,0.223290197361153,9.61587214452889,14,1,1,1,0
"0",8e-05,66,0,0.00263244607146321,8.0179667034936,5,0,0,0,1
"0",0.043481066,46,0,0.446446670696758,9.07943410212838,12,0,2,0,4
"0",0.196570639,47,0,0.352067870052706,9.24319470884713,7,0,1,0,0
"0",0.550362409,62,0,0.550492212694201,7.82444593087762,6,0,1,0,0
"0",0.211890582,39,0,0.272928084934432,8.86559399890272,13,0,2,0,3
"0",0.752159573,33,0,0.185573346490367,8.79497643168877,7,0,0,0,0
"0",0.034132196,63,0,0.0119238297473154,7.82444593087762,3,0,0,0,0
"0",0.016198362,37,0,0.332220779112433,9.21044036697652,9,0,1,0,0
"0",0.015947363,69,0,0.0020815271185204,8.65851912750667,3,0,0,0,0
"0",0.075889935,58,0,1.44875553074363,6.79794041297493,9,0,2,0,0
"0",0.728427157,59,0,0.143920103488992,8.18283871076603,4,0,0,0,0
"0",0.024155666,51,0,0.303853816060396,9.16785032035523,11,0,2,0,2
"0",0.107476784,60,0,0.643851031076532,9.04204005654448,11,0,3,0,0
"0",0.594400933,29,0,0.158678442308569,7.76684053708551,6,0,0,0,0
"0",0.180919349,62,0,0.0952920014572816,8.5173931714189,10,0,0,0,0
"0",0.659524538,60,0,0.494484599929343,8.5972974356579,11,0,3,0,0
"0",0.902137683,61,0,0.263843568987592,8.29429960885724,10,0,0,0,0
"0",0.132397394,93,1,0.108527449225744,8.59248617545167,8,0,0,1,1
"0",0.022498692,72,0,0.237388633042606,7.39694860262101,7,0,0,0,0
"0",0,68,0,0,8.22977775008189,10,0,0,0,0
"0",0.843559671,51,0,0.505557832685709,9.64322607566034,13,0,2,0,1
"0",0.004918653,39,1,0.000832847086563197,8.69968140098951,2,0,0,0,3
"0",0,29,0,0.105259906696914,8.00034949532468,3,0,0,0,0
"0",1.001807623,56,0,0.775829880078697,8.859647499715,5,0,2,0,0
"1",0.732353834,35,0,0.37907219727966,8.96431194812451,16,0,2,0,0
"0",0.002799925,55,0,0.16643018938867,9.43986353025443,9,0,1,0,2
"0",0.9999999,84,0,0,8.5173931714189,1,0,0,0,0
"0",0.012919586,60,0,0.289566511031567,8.49780647761605,19,0,1,0,1
"0",0.815087397,64,0,0.432304006996899,8.62173337069016,4,0,1,0,1
"0",0,34,0,0.0678800510652559,8.87248718227804,3,0,0,0,0
"0",0.048937694,78,0,0.245473850374421,8.25192471380136,5,0,1,0,1
"0",0.9999999,39,0,0.373426064335593,9.61587214452889,5,0,2,0,0
"0",0.050043825,36,0,0.324270431450846,8.61268517287546,11,0,1,0,1
"0",0.747560026,51,0,0.263620501993685,9.08386970792223,14,0,1,0,1
"0",0.187116433,59,1,0.728479609508968,6.90875477931522,12,0,1,0,0
"0",0.753266718,26,0,0.0922251733342909,8.38206051742474,4,0,0,1,3
"0",0.612046214,55,0,0.370660777325889,8.1318247850072,9,0,1,0,0
"0",0.702693502,43,0,0.128442867889224,9.01201137703641,7,0,0,0,1
"1",0.123717472,36,0,0.189246506386994,8.94259163723185,11,0,2,1,5
"0",0.13740458,41,0,0.457724280685159,8.00670084544037,9,0,1,0,1
"0",0.734858899,62,2,0.36162435337947,9.20190489315508,8,0,2,0,0
"0",0.036302769,34,0,0.462023461614583,8.5173931714189,6,0,1,0,0
"0",0.119094045,46,0,0.163581811138904,7.92804560087478,3,0,1,0,0
"0",0.079452105,56,0,0.956459397501559,8.00670084544037,9,0,3,0,0
"0",0.600056563,49,0,0.309438644700645,8.38389034410182,4,0,1,0,3
"0",0.08194537,22,0,0.00322061424988154,6.8351845861473,3,0,0,0,0
"0",0.023808682,40,0,0.127453151235317,9.25119436598445,8,0,2,0,0
"1",0.694902359,38,1,0.323576437804617,9.21044036697652,8,0,2,0,5
"0",0.646154744,35,1,0.470375131480234,8.90937040519747,16,0,2,0,0
"0",0.741762912,47,0,0.184688596477176,8.41205487329293,2,0,0,0,0
"0",0.328526594,64,0,0.519551991624534,8.72972059026726,13,0,2,0,0
"0",0.613851753,49,0,0.398378244842406,8.34307787116938,12,0,1,0,1
"0",0.022131858,90,0,0.00833605336055442,7.34794382314869,3,0,0,0,0
"0",0.110330471,33,0,0.462362604578803,8.38958706681109,10,0,2,0,0
"1",0.614855947,39,0,0.293668772100727,9.15387583499506,12,0,2,0,2
"0",0.107863686,59,0,0.37410621492797,9.20039104112251,10,0,2,0,0
"0",0.9999999,31,0,0.673830816548609,8.03398273468322,4,0,3,0,1
"0",0.106263924,40,0,0.0281578718821305,7.66669020008009,4,0,0,0,0
"0",0.017332871,87,0,0.410276805303777,8.24301946898925,6,0,1,0,0
"0",0.470200301,49,2,0.356051551870267,9.28275405248523,15,0,2,0,2
"0",0.072868698,62,0,0.195214228805172,8.87724243599392,13,0,1,0,0
"0",0.033432219,74,0,0.012116115530638,8.43250638324904,3,0,0,0,1
"0",0.081250767,46,0,0.180060244453331,8.41205487329293,13,0,0,0,1
"0",0.673817505,59,1,0.552145026590222,9.1178960815849,12,0,4,0,0
"0",0.429913339,50,0,0.108427974990313,8.61268517287546,6,0,0,0,0
"1",1.077230692,33,1,0.301373313209607,7.89506349809157,7,0,0,0,0
"0",0.048924443,76,0,0.00245832484187271,9.47278155656217,3,0,0,0,2
"1",0.9999999,32,1,0.426611028207287,7.09090982207998,3,0,0,0,1
"0",0.543538038,52,1,0.357297157024016,8.25738565573044,11,0,2,0,0
"0",0.010342562,73,0,0.103009670685826,8.95557714628151,7,0,1,0,0
"0",0.028268432,42,0,0.109509899445632,9.22038970782918,10,0,0,1,0
"0",0.152307738,60,0,0.714966227925808,8.17075142375753,8,0,2,0,0
"0",0.038688905,55,0,0.497550331508007,9.36802764781178,17,0,4,0,2
"0",0.331188351,57,0,0.254808248000752,9.72118599554218,12,0,2,0,0
"0",1.963226308,66,1,0.270249501038011,8.66578559546606,7,0,1,0,0
"0",0,31,0,0.535133293397279,8.22657347497711,5,0,1,0,0
"0",0.681887874,55,0,0.514816222524556,7.93773177526011,4,0,1,0,0
"0",0.487529213,46,0,0.109560526849745,8.63604232525462,10,0,0,0,0
"0",0.141482315,32,0,0.186426355568412,9.01990599507168,3,0,1,0,2
"0",0.313927723,69,0,0.298873822771376,8.59785109443369,12,0,0,0,0
"0",0.017543244,52,0,0.0014477764656993,9.17605943799931,3,0,0,0,4
"0",0.029905843,68,0,0.00325175730192305,9.36451962282386,2,0,0,0,1
"0",0.155520125,48,0,0.210299445810971,9.05263337594615,4,0,1,0,2
"1",0.535689375,76,0,0.0725245449800396,8.77971129020447,7,0,0,0,0
"0",0.031777242,48,0,0.0211043228600433,8.41205487329293,19,0,0,0,0
"0",0.118098624,72,0,0.439044905270858,7.49331724886215,9,0,2,0,1
"0",0,43,0,0.162612166551066,9.65188022422134,7,0,2,0,4
"0",0.001903058,55,0,0.289411080106205,8.77971129020447,22,0,2,0,0
"1",0.811035406,37,0,0.312372115526656,9.15809926013049,9,0,2,0,2
"0",0.2116659,38,0,0.169614337647441,8.41205487329293,7,0,0,0,0
"0",0.070693482,55,0,0.300708592227964,8.64839687703158,8,0,1,0,1
"0",0.9999999,44,0,0.0846024075011579,7.49609734517596,1,0,0,0,2
"0",0.004416251,84,0,0.141662840609733,8.02682357621763,11,0,1,0,0
"0",0.962235728,39,1,0.182777023053448,8.84664081310049,6,0,0,0,1
"0",0.680257749,29,0,0.214611504700294,7.60140233458373,9,1,0,0,0
"0",0.148191708,28,0,0.0767793894532752,7.71556953452021,6,0,0,0,1
"0",0.277619403,68,0,0.348985092574628,8.77971129020447,14,0,1,0,0
"0",0.055164345,69,0,0.0146886328932519,8.5173931714189,7,0,0,0,1
"0",0.036495438,78,0,0.0054072454628132,7.98989937494294,3,0,0,0,0
"0",0.066002222,50,0,0.413123000790442,9.37169362233394,10,0,3,0,3
"1",0.9999999,64,0,0.0112918227296555,7.97453284413023,0,2,0,0,0
"0",0.227454955,51,0,0.382117223166156,8.52535975408263,12,0,2,0,0
"0",0.480502785,26,0,0.129780230429609,8.62011072542292,3,0,0,0,0
"1",0.079293081,90,2,0.0273333442507335,8.8538082749772,11,0,0,1,0
"0",0.9999999,39,2,0.414715240744453,8.8321499060029,6,0,2,0,2
"0",0.209605683,54,0,0.195468433313013,8.54694614956558,6,0,1,0,2
"0",0.025594979,50,0,0.294407440380825,9.05028898382796,12,0,2,0,0
"0",0.02536856,51,0,0.00707304791706881,8.47428569040496,9,0,0,0,0
"0",0.070783858,59,0,0.27143923362859,8.91152994173656,13,0,2,0,0
"0",0.01899905,47,0,0.222347621045734,9.13787720024247,4,0,2,0,2
"0",0.010729157,44,0,0.166078717377878,8.91152994173656,7,0,2,0,3
"0",0.033573213,58,0,0.0383421417455005,7.85709386490249,4,0,0,0,0
"0",0.012447041,83,0,0.0103556328656256,7.27309259599952,6,0,0,0,0
"0",0.9999999,62,3,0.257442735123755,8.69968140098951,4,0,1,0,0
"0",0.683723322,62,0,0.374243772476878,8.84664081310049,6,0,1,0,0
"0",0.945894901,61,0,0.111523380832199,8.47052078321781,4,0,0,0,0
"0",0.016178259,49,0,0.464244396029104,8.34307787116938,9,0,1,0,0
"0",0.9999999,29,0,0.18664265405813,7.31388683163346,1,2,0,1,0
"0",0,44,0,0.490216562673468,8.20712916807133,4,0,2,0,0
"1",0.108318313,40,0,0.178730343600128,8.10198073185319,12,0,0,0,1
"0",0.083428656,59,0,0.29181083412292,9.18901458526143,6,1,2,0,0
"0",0.020977831,40,0,0.566732251448463,8.86234196351635,12,0,3,0,0
"0",0.24526498,51,0,0.66940780568161,7.80425138352811,16,0,1,0,0
"0",0.077000184,55,0,0.307950275174429,9.08011778492621,11,1,1,0,0
"0",0,79,0,0.00192246088730923,8.04494704961772,12,0,0,0,0
"0",0.699516038,48,0,0.380036767519645,8.92279162396964,6,0,2,0,2
"0",0.175569768,74,0,0.351068736785064,7.90137735379262,7,0,1,0,0
"1",0.020979021,25,1,0.219102339004413,8.01466637046494,5,3,0,3,3
"0",0.022991403,48,0,0.330494192238413,8.57941653459637,12,0,1,0,3
"0",0.13556024,42,0,0.326289148810817,9.2351305407834,4,0,2,0,3
"0",0.563934312,70,0,0.294326063680231,9.39274525863144,13,0,2,0,1
"0",0.094072648,39,0,0.32357879080807,9.15915233520675,4,0,1,0,0
"0",0.013776233,52,0,0.384063582495056,8.45680604140114,5,0,1,0,1
"0",0.142720645,54,0,0.238821412860105,9.80294872715752,17,0,2,0,2
"0",0.286825647,43,0,0.57601656490634,8.41205487329293,21,0,2,0,0
"0",0.004224894,47,0,0.262264269468158,9.21044036697652,6,0,1,0,2
"0",0.224782413,44,0,0.0885402481702494,9.35884658027541,8,0,0,0,4
"0",0.755242146,28,0,0.172729444222956,8.8538082749772,8,0,0,0,0
"0",0.018270152,51,0,0.185713843976083,9.64218772135847,15,1,1,0,2
"0",0.225146765,41,0,0.276122197817698,9.12706745278236,6,0,2,0,0
"0",0.9999999,41,0,0,8.74846362994206,0,0,0,1,1
"0",0.958008398,41,2,0.391032905750127,8.00670084544037,8,1,0,0,0
"0",0.417406607,55,0,0.056385317355635,9.30555963855712,7,0,0,0,1
"1",0,58,0,0,9.30574145673943,7,0,0,0,0
"0",0.239338033,71,0,0.263046051228838,8.57565076098781,5,0,1,0,0
"0",0.016236651,35,0,0.336941279460563,8.97676762517143,10,0,2,1,1
"0",0.19026991,27,0,0.00288502530940439,8.67999208172133,3,0,0,0,0
"0",0.616615282,35,0,0.398124783722895,8.67145815042767,4,0,2,0,2
"0",0.837832434,45,0,0.0804579226906185,8.5173931714189,3,0,0,0,2
"0",0.057276084,57,0,0.136161389025099,8.63070043220983,4,0,1,0,0
"0",0.271218998,45,0,0.215411210469634,9.45727857185611,10,0,1,0,2
"0",0,62,0,0.403852966639485,8.69968140098951,6,0,2,0,0
"0",0.9999999,41,1,0.102500144493902,8.10952565975287,1,0,0,0,1
"0",0.032769921,46,0,0.226955893494219,9.21044036697652,7,0,2,0,0
"0",0.995466818,63,1,0.174004480603969,9.4955944993533,7,0,1,0,1
"0",0.034800115,60,0,0.196304795685482,9.42003387556599,12,0,1,0,0
"0",0.58178377,46,0,0.315830205409834,8.42945427710823,8,0,0,0,2
"0",0.142732158,25,0,0.65924562871185,6.63987583382654,5,0,0,0,0
"1",0.305790862,48,1,0.452611886468077,8.19560956728878,7,0,1,0,4
"0",0.001678511,60,0,0.0658801707231308,9.07703752466176,5,0,0,0,0
"1",1.052731576,50,0,0.358446588748871,9.61587214452889,11,0,2,1,2
"0",0.517241379,23,0,0.0554927383168275,6.55250788703459,2,1,0,1,0
"0",0.9999999,51,0,0.127715656341726,8.66163979578127,1,0,0,0,1
"0",0,62,3,0.255023337986336,9.22098353207466,17,0,2,0,0
"0",0,55,0,0.436973951472346,8.10198073185319,4,0,1,0,1
"0",0.075152215,42,0,0.0739131835407947,8.61268517287546,4,0,1,0,5
"0",0.043950148,63,0,0.00806696933181957,8.80492526261806,7,0,0,0,0
"0",0.873711737,54,0,0.189641515407681,8.38958706681109,5,0,0,0,2
"0",0.462523114,56,0,0.365962936682553,8.41205487329293,6,0,1,0,1
"0",0.093898365,44,0,0.294521022182778,8.61268517287546,7,0,2,0,1
"0",0.365494867,27,0,0.294325353663031,8.56617381363786,11,0,1,0,0
"0",0.002183055,65,0,0.130020276489073,9.00785692335828,9,0,1,0,0
"0",0.029114608,67,0,0.243469790521351,9.16785032035523,6,0,1,0,0
"0",0.042071449,75,0,0.186816982210854,8.37286082052632,14,0,1,0,1
"0",0.072570157,63,0,0.17717391287971,9.06727798913434,10,0,1,0,0
"1",1.417147934,66,2,0.104693118397812,8.56522116042682,7,1,0,0,0
"0",0.052424827,62,0,0.407635718627735,7.74109909003537,4,0,2,0,0
"0",0.460487972,32,0,0.573900015714332,8.31898612539206,6,0,2,0,0
"0",0.913708629,79,0,0.212165550565176,8.09529377684465,4,1,0,0,0
"0",0.9999999,61,0,0.263859377766835,8.61268517287546,2,0,1,0,1
"0",1.051979208,40,1,0.133064232272115,7.98752447984877,2,0,0,0,4
"0",0.191980589,61,0,0.348203308453498,9.05193063522854,9,0,2,0,0
"0",0.408101156,58,0,0.307174833361977,8.63070043220983,13,0,2,0,1
"0",0.9999999,37,0,0.291667729408238,7.69211333959547,3,0,2,0,2
"0",0.204159099,56,0,0.214276967882602,9.20039104112251,13,0,2,0,0
"0",0.9999999,24,0,0.127274333117037,6.21660610108486,1,0,0,1,0
"0",0.196227967,59,0,0.489240399783997,7.69666708152646,6,0,1,0,2
"0",0.302829756,65,0,0.0416210924364533,11.1562648066437,22,0,3,0,0
"1",0.9999999,41,2,0.177438394372729,9.11613957657736,7,1,1,0,0
"0",0.06981039,66,0,0.021479865044277,9.25922576970599,13,0,0,0,0
"0",0,78,0,0,9.20170317858052,6,0,0,0,0
"0",0.003992016,23,0,0.0230500819361346,7.31388683163346,2,0,0,0,0
"0",0.106664982,60,0,0.0248114933286546,8.98732181285012,5,0,0,0,1
"0",0.99340132,47,0,0.544858869669607,7.66199755890189,7,0,1,0,4
"0",0.797171833,59,0,0.0207802541652264,9.10509096125709,4,0,0,0,0
"0",0.026957488,30,0,0.00444369215924871,7.97899637085411,4,0,0,0,0
"0",0.401664906,71,0,0.190017384467242,8.38958706681109,6,0,0,0,1
"0",0.069144032,52,0,0.0579199972616596,9.70100410391822,4,0,1,0,1
"0",0.163942762,78,0,0.428717810378722,6.82546003625531,8,0,0,0,0
"0",0.870614855,63,0,0.529175585866575,9.08636319215647,13,0,3,0,1
"0",0,61,0,0.0019175463323369,8.3351915834332,8,0,0,0,0
"1",0.549971445,61,0,0.104279350809687,8.08301991917133,3,0,0,0,0
"0",0.006685443,85,0,0.0972526592417072,7.7367436824535,3,0,0,0,0
"0",0.039498961,76,0,0.00730536174689051,8.69968140098951,4,0,0,0,1
"0",0.095589052,53,0,0.22055546991892,8.31898612539206,6,0,2,0,3
"0",0.150304083,39,0,0.0513995253948372,8.98732181285012,5,0,0,0,0
"0",0.30738523,27,0,0.00240288475871044,8.22710823434815,2,0,0,0,0
"0",0.011097335,48,0,0.182807111393239,8.32312288758773,7,0,1,0,1
"0",0.00169073,84,1,0.000425350525637823,8.45553053102413,7,0,0,1,0
"1",0.9999999,36,1,0.378880500807378,8.8538082749772,8,0,3,1,1
"0",0.012332877,79,0,0.00294775110959888,9.25922576970599,3,0,0,0,0
"0",0.123765131,70,0,0.273416495241234,8.69968140098951,16,0,2,0,0
"0",0.703322189,44,0,0.228553301791951,8.98268666518409,14,0,0,0,1
"0",0.972566447,50,1,0.464040203314355,8.17554759602103,9,0,2,0,0
"0",0,44,0,0.298823055336028,9.13594004939993,4,0,2,0,2
"0",0.081755399,55,0,0.310661043939045,8.68710472813351,15,0,2,0,1
"0",0.384255094,65,0,0.228372438425424,10.3483656630011,23,0,2,0,0
"0",0.632259368,43,0,0.0852326103384859,8.00670084544037,3,0,0,0,1
"0",0.883816976,59,0,1.01018107181911,8.97221007835365,16,0,1,0,2
"0",0.080973009,26,0,0.00978367835355018,8.69968140098951,2,0,0,0,0
"0",0.156561448,57,0,0.17265890335767,9.07314513279834,7,0,1,0,0
"0",0.299243695,54,0,1.24464718644802,7.39387829010776,10,0,1,0,2
"0",0.220633534,54,0,0.16281566786659,8.07121853996986,4,0,0,0,1
"0",0.50234296,48,1,0.362298839451022,9.20683423264689,11,0,3,0,2
"0",0.297438659,31,0,0.193821536980196,8.53719187792293,6,0,0,0,0
"0",0.002019009,76,0,0.00190276958523333,9.25922576970599,8,0,0,0,0
"0",0.178551588,56,0,0.320037262851912,8.39321601159653,7,0,2,0,0
"0",0,27,0,0.649393706992224,6.81454289725996,5,0,1,0,0
"0",0.04967101,62,0,0.187065813323884,9.18070556684649,9,0,1,0,1
"0",0.866413359,46,0,0.278459094243533,8.79330862749655,9,0,2,0,3
"0",0.188436588,41,0,0.288970654373379,9.23756635822977,9,0,3,0,0
"1",0.490189252,48,2,0.219026951331467,9.55867059537935,10,0,1,0,3
"0",0.96950305,66,0,0.562195410417933,7.96415571884094,5,0,1,0,0
"0",0.00179991,66,0,0.000312353212655821,8.07121853996986,1,0,0,0,0
"0",0.11487081,55,0,0.439674933218263,8.65973387819835,9,0,3,0,0
"0",0.420229501,62,0,0.249548683047721,8.1318247850072,7,0,0,0,0
"0",0.036096303,45,0,0.518482091269672,8.69265796074698,5,0,2,0,2
"0",0.083721737,41,1,0.368610459641551,8.54130026675947,15,0,1,0,3
"1",0.9999999,60,1,0.221877348417559,8.70051424854327,1,6,0,4,0
"0",0.9999999,44,0,0.488275816407786,8.32724260745779,3,0,2,2,2
"0",0.321721179,38,0,0.388080962326503,8.25556865328375,9,0,0,0,2
"0",0,40,0,0.0129785954833794,8.22977775008189,7,0,0,1,1
"0",0.578865384,53,0,0.288545843793882,9.69282824771042,20,0,1,0,0
"0",0.458718103,35,0,0.423026195618325,8.64839687703158,15,0,1,1,0
"0",0.263877918,60,0,0.272641124639345,8.21635833238616,11,0,1,0,0
"0",0.9999999,64,0,0.0665807855452297,8.8538082749772,1,1,0,0,0
"0",0.22894888,40,3,0.394349848522256,8.69968140098951,14,0,2,0,1
"0",0.098407733,58,0,0.225652290594597,9.01201137703641,4,0,1,0,0
"0",0.068507809,59,0,0.167182968588046,8.00101996132365,7,0,0,0,0
"0",0.020726695,61,0,0.556831030667065,8.5137873982814,17,0,3,0,1
"0",0.9999999,22,0,0,6.8351845861473,1,0,0,0,0
"1",0.533733406,42,2,0.210270252830296,9.42035815607147,11,0,2,0,3
"0",0.644364742,40,0,0.295562666093672,9.1535583578772,13,0,1,0,1
"0",0.048590173,50,0,0.341681641933726,8.16080392095467,14,0,2,0,2
"0",0.005619166,52,0,0.00136630717710109,8.20439841814938,8,0,0,0,0
"0",0.041762249,78,0,0.0198953318225117,8.12681372072611,5,0,0,0,0
"0",0.096307231,63,0,0.233067895295068,8.98732181285012,9,0,2,0,0
"1",1.012496876,30,5,0.180892304232276,8.34307787116938,5,0,0,1,2
"0",0.9999999,40,0,0.0733731131395353,8.8538082749772,2,0,0,1,2
"0",0.002097729,44,0,0.120680881730615,9.35884658027541,13,0,2,0,2
"0",0,48,0,0.00107617771297852,8.77971129020447,2,0,0,0,3
"0",0.50406409,49,0,0.121271586248323,8.47657950853094,4,0,0,0,0
"0",0.027177937,67,0,0.113731388139903,9.63240035365618,13,0,1,0,0
"0",0,59,0,0.200273137810216,7.37838371299671,3,0,0,0,0
"0",1.177217137,44,0,0.0755761140486581,8.67145815042767,6,0,0,0,0
"0",0.974039725,41,0,0.400304237696539,9.10509096125709,12,0,1,0,1
"0",0.040175714,40,0,0.398729145699732,8.8538082749772,8,0,1,0,2
"1",0.379729622,33,1,0.32258773434003,8.55660619377307,5,1,1,0,1
"0",0.922321713,51,1,0.390770811127265,8.86559399890272,5,0,2,0,3
"0",0.689911523,40,0,0.301017093032057,9.90353755128617,13,0,2,0,2
"0",0,64,0,0.099926518099616,8.60557030203365,9,0,1,0,0
"0",0.361925533,62,1,0.307077401372061,9.73512807075823,16,0,2,0,3
"0",0.080950454,48,0,0.218295578059069,8.78477459216102,7,0,1,0,1
"0",0.712979265,47,1,0.592738884617433,8.764209507142,18,0,2,0,1
"0",0.9999999,60,0,0.24884520859893,8.5173931714189,7,0,2,0,0
"1",0.898650939,61,0,0.599492299742016,8.16080392095467,14,0,2,0,0
"0",0.161503339,63,0,0.187995095127831,8.8538082749772,11,0,2,0,0
"0",0.119523506,34,0,0.468091003843321,8.55024104546244,15,0,2,0,0
"0",0.392151962,48,0,0.181671361296,8.03171037532204,2,0,0,0,2
"0",0.190769889,64,0,0.231975667495353,9.39963754250656,11,0,1,0,0
"0",0.611453962,79,0,0.189479466889225,8.41205487329293,6,0,1,0,0
"0",0.097241702,61,0,0.246957039636838,8.66578559546606,6,0,1,0,0
"0",0.268744576,60,0,0.217427817183269,9.21044036697652,6,0,1,0,0
"0",0.30835379,59,0,0.214822777491487,8.35420356292178,6,0,1,0,1
"0",0.28277449,48,1,0.222643475897339,9.21044036697652,12,0,1,0,0
"0",0.114927571,46,0,0.298779376220554,8.33495163142245,7,0,1,0,0
"0",0.92680244,50,0,0.524000696081562,8.00670084544037,5,1,1,0,0
"1",0.87446505,24,0,0.216500674583487,7.37838371299671,2,2,0,0,0
"0",0.312344899,46,0,0.212720986191989,9.12706745278236,8,0,0,0,0
"0",0.012652365,51,0,0.323177662672687,8.90027634863127,10,0,2,0,1
"0",0.290004789,49,1,0.365601581888159,9.09627541568821,14,0,2,0,0
"0",0.063585688,42,0,0.345283207901054,9.3064683990704,12,0,3,0,3
"0",0.071046484,62,0,0.172773191733378,9.39963754250656,8,0,2,0,1
"0",0.070759658,45,0,0.260883197459787,9.29311779843375,6,0,1,0,0
"0",0.428281927,48,0,2.1361248270947,7.58018941794454,18,0,6,0,0
"0",0.559625545,65,0,0.320975800390035,9.18932100475211,12,0,1,0,0
"0",0.157782456,61,0,0.43316537982054,8.60721669406383,29,0,2,0,0
"0",0.086618373,62,0,0.432136850359656,8.52098598965493,9,0,2,0,1
"0",1.056628914,50,0,0.109543949184558,8.03947991910045,3,0,0,0,1
"0",0,38,0,0.253704272438235,8.55660619377307,3,0,1,0,1
"0",0.014968016,73,0,0.33785568136294,8.3742461820963,10,0,1,0,0
"0",0.893273782,48,0,0.209021225443857,9.85129912079054,8,0,2,0,0
"0",0.797965868,55,0,0.34988346486478,7.79276172081653,9,0,0,0,1
"0",0.9999999,24,0,0.0912943498695452,7.7367436824535,1,0,0,0,0
"0",0.028817443,37,0,0.292987124744966,8.12681372072611,5,0,2,0,0
"0",0.024399187,44,0,0.269686962566332,9.42818993482928,5,0,1,0,2
"0",0.261076671,37,1,0.337445881047037,9.26473385580652,9,0,2,0,5
"0",0,65,0,0.160823955340326,8.98732181285012,5,0,1,0,0
"0",0.9440028,35,0,0.355480875122229,8.73246584834988,4,0,1,0,0
